,year,state,candidate,party,totalvotes,Eligible_voting_pop,electoralvotes,candidatevotes,state_won_flag,percent_won
1157,1988,South Dakota,"Bush, George H.W.",republican,312991,494034.0,3.0,165415,1,52.85
1158,1988,South Dakota,"Dukakis, Michael",democrat,312991,494034.0,3.0,145560,0,46.51
1159,1988,Tennessee,"Bush, George H.W.",republican,1636250,3551452.0,11.0,947233,1,57.89
1160,1988,Tennessee,"Dukakis, Michael",democrat,1636250,3551452.0,11.0,679794,0,41.55
1161,1988,Texas,"Bush, George H.W.",republican,5427410,10833436.0,29.0,3036829,1,55.95
1162,1988,Texas,"Dukakis, Michael",democrat,5427410,10833436.0,29.0,2352748,0,43.35
1163,1988,Texas,Other,new alliance,5427410,10833436.0,29.0,7208,0,0.13
1164,1988,Texas,Other,libertarian,5427410,10833436.0,29.0,30355,0,0.56
1165,1988,Utah,"Bush, George H.W.",republican,647008,1043170.0,5.0,428442,1,66.22
1166,1988,Utah,Other,american,647008,1043170.0,5.0,2158,0,0.33
1167,1988,Utah,"Dukakis, Michael",democrat,647008,1043170.0,5.0,207343,0,32.05
1168,1988,Utah,Other,new alliance,647008,1043170.0,5.0,455,0,0.07
1169,1988,Utah,Other,socialist,647008,1043170.0,5.0,129,0,0.02
1170,1988,Utah,Other,u.s. labor,647008,1043170.0,5.0,427,0,0.07
1171,1988,Utah,Other,libertarian,647008,1043170.0,5.0,7473,0,1.16
1172,1988,Utah,Other,socialist workers,647008,1043170.0,5.0,209,0,0.03
1173,1988,Utah,Other,independent,647008,1043170.0,5.0,372,0,0.06
1174,1988,Vermont,"Bush, George H.W.",republican,243328,404795.0,3.0,124331,1,51.1
1175,1988,Vermont,"Dukakis, Michael",democrat,243328,404795.0,3.0,115775,0,47.58
1176,1988,Vermont,Other,populist,243328,404795.0,3.0,189,0,0.08
1177,1988,Vermont,Other,new alliance,243328,404795.0,3.0,205,0,0.08
1178,1988,Vermont,Other,peace & freedom,243328,404795.0,3.0,164,0,0.07
1179,1988,Vermont,Other,socialist,243328,404795.0,3.0,142,0,0.06
1180,1988,Vermont,Other,u.s. labor,243328,404795.0,3.0,275,0,0.11
1181,1988,Vermont,Other,libertarian,243328,404795.0,3.0,1000,0,0.41
1182,1988,Vermont,Other,unknown,243328,404795.0,3.0,1134,0,0.47
1183,1988,Vermont,Other,socialist workers,243328,404795.0,3.0,113,0,0.05
1184,1988,Virginia,"Bush, George H.W.",republican,2191609,4396900.0,12.0,1309162,1,59.74
1185,1988,Virginia,"Dukakis, Michael",democrat,2191609,4396900.0,12.0,859799,0,39.23
1186,1988,Virginia,Other,new alliance,2191609,4396900.0,12.0,14312,0,0.65
1187,1988,Virginia,Other,libertarian,2191609,4396900.0,12.0,8336,0,0.38
1188,1988,Washington,"Bush, George H.W.",republican,1865253,3282173.0,10.0,903835,0,48.46
1189,1988,Washington,"Dukakis, Michael",democrat,1865253,3282173.0,10.0,933516,1,50.05
1190,1988,Washington,Other,new alliance,1865253,3282173.0,10.0,3520,0,0.19
1191,1988,Washington,Other,workers world,1865253,3282173.0,10.0,1440,0,0.08
1192,1988,Washington,Other,u.s. labor,1865253,3282173.0,10.0,4412,0,0.24
1193,1988,Washington,Other,libertarian,1865253,3282173.0,10.0,17240,0,0.92
1194,1988,Washington,Other,socialist workers,1865253,3282173.0,10.0,1290,0,0.07
1195,1988,West Virginia,"Bush, George H.W.",republican,653311,1347692.0,6.0,310065,0,47.46
1196,1988,West Virginia,"Dukakis, Michael",democrat,653311,1347692.0,6.0,341016,1,52.2
1197,1988,West Virginia,Other,new alliance,653311,1347692.0,6.0,2230,0,0.34
1198,1988,Wisconsin,"Bush, George H.W.",republican,2191608,3489742.0,11.0,1047499,0,47.8
1199,1988,Wisconsin,"Dukakis, Michael",democrat,2191608,3489742.0,11.0,1126794,1,51.41
1200,1988,Wisconsin,Other,unknown,2191608,3489742.0,11.0,2273,0,0.1
1201,1988,Wyoming,"Bush, George H.W.",republican,176551,315073.0,3.0,106867,1,60.53
1202,1988,Wyoming,"Dukakis, Michael",democrat,176551,315073.0,3.0,67113,0,38.01
1203,1988,Wyoming,Other,new alliance,176551,315073.0,3.0,545,0,0.31
1204,1988,Wyoming,Other,libertarian,176551,315073.0,3.0,2026,0,1.15
1205,1992,Alabama,"Bush, George H.W.",republican,1688060,3030549.0,9.0,804283,1,47.65
1206,1992,Alabama,"Clinton, Bill",democrat,1688060,3030549.0,9.0,690080,0,40.88
1207,1992,Alabama,Other,libertarian,1688060,3030549.0,9.0,5737,0,0.34
1208,1992,Alabama,Other,independent,1688060,3030549.0,9.0,4128,0,0.24
1209,1992,Alabama,Other,independent,1688060,3030549.0,9.0,183109,0,10.85
1210,1992,Alaska,"Bush, George H.W.",republican,258506,389898.0,3.0,102000,1,39.46
1211,1992,Alaska,"Clinton, Bill",democrat,258506,389898.0,3.0,78294,0,30.29
1212,1992,Alaska,Other,new alliance,258506,389898.0,3.0,330,0,0.13
1213,1992,Alaska,Other,populist,258506,389898.0,3.0,1379,0,0.53
1214,1992,Alaska,Other,natural law,258506,389898.0,3.0,433,0,0.17
1215,1992,Alaska,Other,u.s. labor,258506,389898.0,3.0,469,0,0.18
1216,1992,Alaska,Other,libertarian,258506,389898.0,3.0,1378,0,0.53
1217,1992,Alaska,Other,independent,258506,389898.0,3.0,73481,0,28.43
1218,1992,Alaska,Other,taxpayers party,258506,389898.0,3.0,377,0,0.15
1219,1992,Arizona,"Bush, George H.W.",republican,1486975,2671933.0,8.0,572086,1,38.47
1220,1992,Arizona,"Clinton, Bill",democrat,1486975,2671933.0,8.0,543050,0,36.52
1221,1992,Arizona,Other,new alliance,1486975,2671933.0,8.0,923,0,0.06
1222,1992,Arizona,Other,populist,1486975,2671933.0,8.0,8141,0,0.55
1223,1992,Arizona,Other,natural law,1486975,2671933.0,8.0,2267,0,0.15
1224,1992,Arizona,Other,libertarian,1486975,2671933.0,8.0,6759,0,0.45
1225,1992,Arizona,Other,independent,1486975,2671933.0,8.0,353741,0,23.79
1226,1992,Arkansas,"Bush, George H.W.",republican,950653,1751083.0,6.0,337324,0,35.48
1227,1992,Arkansas,"Clinton, Bill",democrat,950653,1751083.0,6.0,505823,1,53.21
1228,1992,Arkansas,Other,independent,950653,1751083.0,6.0,8374,0,0.88
1229,1992,Arkansas,Other,independent,950653,1751083.0,6.0,99132,0,10.43
1230,1992,California,"Bush, George H.W.",republican,11131721,18460157.0,54.0,3630574,0,32.61
1231,1992,California,"Clinton, Bill",democrat,11131721,18460157.0,54.0,5121325,1,46.01
1232,1992,California,Other,peace & freedom,11131721,18460157.0,54.0,18597,0,0.17
1233,1992,California,Other,libertarian,11131721,18460157.0,54.0,48139,0,0.43
1234,1992,California,Other,independent,11131721,18460157.0,54.0,2296006,0,20.63
1235,1992,California,Other,taxpayers party,11131721,18460157.0,54.0,12711,0,0.11
1236,1992,Colorado,"Bush, George H.W.",republican,1569180,2494998.0,8.0,562850,0,35.87
1237,1992,Colorado,"Clinton, Bill",democrat,1569180,2494998.0,8.0,629681,1,40.13
1238,1992,Colorado,Other,new alliance,1569180,2494998.0,8.0,1608,0,0.1
1239,1992,Colorado,Other,populist,1569180,2494998.0,8.0,274,0,0.02
1240,1992,Colorado,Other,natural law,1569180,2494998.0,8.0,47,0,0.0
1241,1992,Colorado,Other,libertarian,1569180,2494998.0,8.0,8669,0,0.55
1242,1992,Colorado,Other,independent,1569180,2494998.0,8.0,366010,0,23.32
1243,1992,Colorado,Other,prohibition,1569180,2494998.0,8.0,21,0,0.0
1244,1992,Colorado,Other,unaffiliated,1569180,2494998.0,8.0,20,0,0.0
1245,1992,Connecticut,"Bush, George H.W.",republican,1616156,2356937.0,8.0,578313,0,35.78
1246,1992,Connecticut,"Clinton, Bill",democrat,1616156,2356937.0,8.0,682318,1,42.22
1247,1992,Connecticut,Other,new alliance,1616156,2356937.0,8.0,1363,0,0.08
1248,1992,Connecticut,Other,libertarian,1616156,2356937.0,8.0,5391,0,0.33
1249,1992,Connecticut,Other,independent,1616156,2356937.0,8.0,348771,0,21.58
1250,1992,Delaware,"Bush, George H.W.",republican,289620,499266.0,3.0,102313,0,35.33
1251,1992,Delaware,"Clinton, Bill",democrat,289620,499266.0,3.0,126054,1,43.52
1252,1992,Delaware,Other,new alliance,289620,499266.0,3.0,1105,0,0.38
1253,1992,Delaware,Other,libertarian,289620,499266.0,3.0,935,0,0.32
1254,1992,Delaware,Other,independent,289620,499266.0,3.0,59213,0,20.45
1255,1992,Florida,"Bush, George H.W.",republican,5313392,9506230.0,25.0,2173310,1,40.9
1256,1992,Florida,"Clinton, Bill",democrat,5313392,9506230.0,25.0,2071698,0,38.99
1257,1992,Florida,Other,libertarian,5313392,9506230.0,25.0,15079,0,0.28
1258,1992,Florida,Other,independent,5313392,9506230.0,25.0,1053067,0,19.82
1259,1992,Georgia,"Bush, George H.W.",republican,2321133,4766958.0,13.0,995252,0,42.88
1260,1992,Georgia,"Clinton, Bill",democrat,2321133,4766958.0,13.0,1008966,1,43.47
1261,1992,Georgia,Other,libertarian,2321133,4766958.0,13.0,7110,0,0.31
1262,1992,Georgia,Other,independent,2321133,4766958.0,13.0,309657,0,13.34
1263,1992,Hawaii,"Bush, George H.W.",republican,372842,795148.0,4.0,136822,0,36.7
1264,1992,Hawaii,"Clinton, Bill",democrat,372842,795148.0,4.0,179310,1,48.09
1265,1992,Hawaii,Other,new alliance,372842,795148.0,4.0,720,0,0.19
1266,1992,Hawaii,Other,populist,372842,795148.0,4.0,1452,0,0.39
1267,1992,Hawaii,Other,natural law,372842,795148.0,4.0,416,0,0.11
1268,1992,Hawaii,Other,libertarian,372842,795148.0,4.0,1119,0,0.3
1269,1992,Hawaii,Other,independent,372842,795148.0,4.0,53003,0,14.22
1270,1992,Idaho,"Bush, George H.W.",republican,482114,734855.0,4.0,202645,1,42.03
1271,1992,Idaho,"Clinton, Bill",democrat,482114,734855.0,4.0,137013,0,28.42
1272,1992,Idaho,Other,populist,482114,734855.0,4.0,10894,0,2.26
1273,1992,Idaho,Other,libertarian,482114,734855.0,4.0,1167,0,0.24
1274,1992,Idaho,Other,independent,482114,734855.0,4.0,130395,0,27.05
1275,1992,Illinois,"Bush, George H.W.",republican,5050157,8113900.0,22.0,1734096,0,34.34
1276,1992,Illinois,"Clinton, Bill",democrat,5050157,8113900.0,22.0,2453350,1,48.58
1277,1992,Illinois,Other,new alliance,5050157,8113900.0,22.0,5267,0,0.1
1278,1992,Illinois,Other,populist,5050157,8113900.0,22.0,3577,0,0.07
1279,1992,Illinois,Other,natural law,5050157,8113900.0,22.0,2751,0,0.05
1280,1992,Illinois,Other,libertarian,5050157,8113900.0,22.0,9218,0,0.18
1281,1992,Illinois,Other,independent,5050157,8113900.0,22.0,840515,0,16.64
1282,1992,Illinois,Other,socialist workers,5050157,8113900.0,22.0,1361,0,0.03
1283,1992,Indiana,"Bush, George H.W.",republican,2305871,4162678.0,12.0,989375,1,42.91
1284,1992,Indiana,"Clinton, Bill",democrat,2305871,4162678.0,12.0,848420,0,36.79
1285,1992,Indiana,Other,new alliance,2305871,4162678.0,12.0,2583,0,0.11
1286,1992,Indiana,Other,libertarian,2305871,4162678.0,12.0,7936,0,0.34
1287,1992,Indiana,Other,independent,2305871,4162678.0,12.0,455934,0,19.77
1288,1992,Iowa,Other,unknown,1354607,2057690.0,7.0,741,0,0.05
1289,1992,Iowa,"Bush, George H.W.",republican,1354607,2057690.0,7.0,504891,0,37.27
1290,1992,Iowa,"Clinton, Bill",democrat,1354607,2057690.0,7.0,586353,1,43.29
1291,1992,Iowa,Other,new alliance,1354607,2057690.0,7.0,197,0,0.01
1292,1992,Iowa,Other,populist,1354607,2057690.0,7.0,1177,0,0.09
1293,1992,Iowa,Other,natural law,1354607,2057690.0,7.0,3079,0,0.23
1294,1992,Iowa,Other,grassroots,1354607,2057690.0,7.0,669,0,0.05
1295,1992,Iowa,Other,u.s. labor,1354607,2057690.0,7.0,238,0,0.02
1296,1992,Iowa,Other,libertarian,1354607,2057690.0,7.0,1076,0,0.08
1297,1992,Iowa,Other,campaign for a new tomorrow,1354607,2057690.0,7.0,1965,0,0.15
1298,1992,Iowa,Other,unknown,1354607,2057690.0,7.0,1965,0,0.15
1299,1992,Iowa,Other,independent,1354607,2057690.0,7.0,253468,0,18.71
1300,1992,Iowa,Other,taxpayers party,1354607,2057690.0,7.0,480,0,0.04
1301,1992,Iowa,Other,socialist workers,1354607,2057690.0,7.0,273,0,0.02
1302,1992,Kansas,"Bush, George H.W.",republican,1157236,1810750.0,6.0,449951,1,38.88
1303,1992,Kansas,"Clinton, Bill",democrat,1157236,1810750.0,6.0,390434,0,33.74
1304,1992,Kansas,Other,libertarian,1157236,1810750.0,6.0,4314,0,0.37
1305,1992,Kansas,Other,independent,1157236,1810750.0,6.0,312358,0,26.99
1306,1992,Kentucky,"Bush, George H.W.",republican,1492900,2772600.0,8.0,617178,0,41.34
1307,1992,Kentucky,"Clinton, Bill",democrat,1492900,2772600.0,8.0,665104,1,44.55
1308,1992,Kentucky,Other,new alliance,1492900,2772600.0,8.0,430,0,0.03
1309,1992,Kentucky,Other,natural law,1492900,2772600.0,8.0,695,0,0.05
1310,1992,Kentucky,Other,libertarian,1492900,2772600.0,8.0,4513,0,0.3
1311,1992,Kentucky,Other,independent,1492900,2772600.0,8.0,203944,0,13.66
1312,1992,Kentucky,Other,taxpayers party,1492900,2772600.0,8.0,989,0,0.07
1313,1992,Louisiana,"Bush, George H.W.",republican,1790017,2997301.0,9.0,733386,0,40.97
1314,1992,Louisiana,"Clinton, Bill",democrat,1790017,2997301.0,9.0,815971,1,45.58
1315,1992,Louisiana,Other,new alliance,1790017,2997301.0,9.0,1434,0,0.08
1316,1992,Louisiana,Other,populist,1790017,2997301.0,9.0,18545,0,1.04
1317,1992,Louisiana,Other,natural law,1790017,2997301.0,9.0,889,0,0.05
1318,1992,Louisiana,Other,u.s. labor,1790017,2997301.0,9.0,1136,0,0.06
1319,1992,Louisiana,Other,libertarian,1790017,2997301.0,9.0,3155,0,0.18
1320,1992,Louisiana,Other,equal justice and opportunity,1790017,2997301.0,9.0,1663,0,0.09
1321,1992,Louisiana,Other,independent,1790017,2997301.0,9.0,211478,0,11.81
1322,1992,Louisiana,Other,taxpayers party,1790017,2997301.0,9.0,1552,0,0.09
1323,1992,Louisiana,Other,independent,1790017,2997301.0,9.0,808,0,0.05
1324,1992,Maine,"Bush, George H.W.",republican,679499,915082.0,4.0,206504,0,30.39
1325,1992,Maine,"Clinton, Bill",democrat,679499,915082.0,4.0,263420,1,38.77
1326,1992,Maine,Other,new alliance,679499,915082.0,4.0,519,0,0.08
1327,1992,Maine,Other,libertarian,679499,915082.0,4.0,1681,0,0.25
1328,1992,Maine,Other,unknown,679499,915082.0,4.0,91,0,0.01
1329,1992,Maine,Other,independent,679499,915082.0,4.0,206820,0,30.44
1330,1992,Maine,Other,taxpayers party,679499,915082.0,4.0,464,0,0.07
1331,1992,Maryland,"Bush, George H.W.",republican,1984580,3440015.0,10.0,707094,0,35.63
1332,1992,Maryland,"Clinton, Bill",democrat,1984580,3440015.0,10.0,988571,1,49.81
1333,1992,Maryland,Other,new alliance,1984580,3440015.0,10.0,2786,0,0.14
1334,1992,Maryland,Other,libertarian,1984580,3440015.0,10.0,4715,0,0.24
1335,1992,Maryland,Other,independent,1984580,3440015.0,10.0,281414,0,14.18
1336,1992,Massachusetts,Other,socialist party usa,2773664,4346897.0,12.0,13,0,0.0
1337,1992,Massachusetts,"Bush, George H.W.",republican,2773664,4346897.0,12.0,805039,0,29.02
1338,1992,Massachusetts,"Clinton, Bill",democrat,2773664,4346897.0,12.0,1318639,1,47.54
1339,1992,Massachusetts,Other,prohibition,2773664,4346897.0,12.0,2,0,0.0
1340,1992,Massachusetts,Other,new alliance,2773664,4346897.0,12.0,3172,0,0.11
1341,1992,Massachusetts,Other,natural law,2773664,4346897.0,12.0,1812,0,0.07
1342,1992,Massachusetts,Other,u.s. labor,2773664,4346897.0,12.0,1027,0,0.04
1343,1992,Massachusetts,Other,libertarian,2773664,4346897.0,12.0,9021,0,0.33
1344,1992,Massachusetts,Other,independent voters,2773664,4346897.0,12.0,4208,0,0.15
1345,1992,Massachusetts,Other,unknown,2773664,4346897.0,12.0,4208,0,0.15
1346,1992,Massachusetts,Other,independent,2773664,4346897.0,12.0,630731,0,22.74
1347,1992,Michigan,"Bush, George H.W.",republican,4274673,6786593.0,18.0,1554940,0,36.38
1348,1992,Michigan,"Clinton, Bill",democrat,4274673,6786593.0,18.0,1871182,1,43.77
1349,1992,Michigan,Other,natural law,4274673,6786593.0,18.0,2954,0,0.07
1350,1992,Michigan,Other,workers world,4274673,6786593.0,18.0,1432,0,0.03
1351,1992,Michigan,Other,libertarian,4274673,6786593.0,18.0,10175,0,0.24
1352,1992,Michigan,Other,independent,4274673,6786593.0,18.0,824813,0,19.3
1353,1992,Michigan,Other,taxpayers party,4274673,6786593.0,18.0,8263,0,0.19
1354,1992,Minnesota,"Bush, George H.W.",republican,2347948,3187255.0,10.0,747841,0,31.85
1355,1992,Minnesota,"Clinton, Bill",democrat,2347948,3187255.0,10.0,1020997,1,43.48
1356,1992,Minnesota,Other,new alliance,2347948,3187255.0,10.0,958,0,0.04
1357,1992,Minnesota,Other,populist,2347948,3187255.0,10.0,3363,0,0.14
1358,1992,Minnesota,Other,natural law,2347948,3187255.0,10.0,1406,0,0.06
1359,1992,Minnesota,Other,grassroots,2347948,3187255.0,10.0,2659,0,0.11
1360,1992,Minnesota,Other,u.s. labor,2347948,3187255.0,10.0,622,0,0.03
1361,1992,Minnesota,Other,libertarian,2347948,3187255.0,10.0,3374,0,0.14
1362,1992,Minnesota,Other,independent,2347948,3187255.0,10.0,562506,0,23.96
1363,1992,Minnesota,Other,taxpayers party,2347948,3187255.0,10.0,733,0,0.03
1364,1992,Minnesota,Other,socialist workers,2347948,3187255.0,10.0,990,0,0.04
1365,1992,Mississippi,"Bush, George H.W.",republican,981793,1854797.0,7.0,487793,1,49.68
1366,1992,Mississippi,"Clinton, Bill",democrat,981793,1854797.0,7.0,400258,0,40.77
1367,1992,Mississippi,Other,libertarian,981793,1854797.0,7.0,2154,0,0.22
1368,1992,Mississippi,Other,independent,981793,1854797.0,7.0,4310,0,0.44
1369,1992,Mississippi,Other,independent,981793,1854797.0,7.0,85626,0,8.72
1370,1992,Mississippi,Other,taxpayers party,981793,1854797.0,7.0,1652,0,0.17
1371,1992,Missouri,"Bush, George H.W.",republican,2391270,3792675.0,11.0,811159,0,33.92
1372,1992,Missouri,"Clinton, Bill",democrat,2391270,3792675.0,11.0,1053873,1,44.07
1373,1992,Missouri,Other,libertarian,2391270,3792675.0,11.0,7497,0,0.31
1374,1992,Missouri,Other,independent,2391270,3792675.0,11.0,518741,0,21.69
1375,1992,Montana,"Bush, George H.W.",republican,410583,593345.0,3.0,144207,0,35.12
1376,1992,Montana,"Clinton, Bill",democrat,410583,593345.0,3.0,154507,1,37.63
1377,1992,Montana,Other,libertarian,410583,593345.0,3.0,986,0,0.24
1378,1992,Montana,Other,independent,410583,593345.0,3.0,3658,0,0.89
1379,1992,Montana,Other,independent,410583,593345.0,3.0,107225,0,26.12
1380,1992,Nebraska,"Bush, George H.W.",republican,737546,1149525.0,5.0,343678,1,46.6
1381,1992,Nebraska,"Clinton, Bill",democrat,737546,1149525.0,5.0,216864,0,29.4
1382,1992,Nebraska,Other,libertarian,737546,1149525.0,5.0,1340,0,0.18
1383,1992,Nebraska,Other,independent,737546,1149525.0,5.0,1560,0,0.21
1384,1992,Nebraska,Other,independent,737546,1149525.0,5.0,174104,0,23.61
1385,1992,Nevada,"Bush, George H.W.",republican,506318,940066.0,4.0,175828,0,34.73
1386,1992,Nevada,"Clinton, Bill",democrat,506318,940066.0,4.0,189148,1,37.36
1387,1992,Nevada,Other,new alliance,506318,940066.0,4.0,483,0,0.1
1388,1992,Nevada,Other,populist,506318,940066.0,4.0,2892,0,0.57
1389,1992,Nevada,Other,natural law,506318,940066.0,4.0,338,0,0.07
1390,1992,Nevada,Other,libertarian,506318,940066.0,4.0,1835,0,0.36
1391,1992,Nevada,Other,unknown,506318,940066.0,4.0,2537,0,0.5
1392,1992,Nevada,Other,independent,506318,940066.0,4.0,132580,0,26.19
1393,1992,Nevada,Other,taxpayers party,506318,940066.0,4.0,677,0,0.13
1394,1992,New Hampshire,"Bush, George H.W.",republican,537215,814160.0,4.0,202484,0,37.69
1395,1992,New Hampshire,"Clinton, Bill",democrat,537215,814160.0,4.0,209040,1,38.91
1396,1992,New Hampshire,Other,new alliance,537215,814160.0,4.0,512,0,0.1
1397,1992,New Hampshire,Other,natural law,537215,814160.0,4.0,294,0,0.05
1398,1992,New Hampshire,Other,libertarian,537215,814160.0,4.0,3548,0,0.66
1399,1992,New Hampshire,Other,independent,537215,814160.0,4.0,121337,0,22.59
1400,1992,New Jersey,Other,independent,3343594,5398559.0,15.0,4749,0,0.14
1401,1992,New Jersey,"Bush, George H.W.",republican,3343594,5398559.0,15.0,1356865,0,40.58
1402,1992,New Jersey,"Clinton, Bill",democrat,3343594,5398559.0,15.0,1436206,1,42.95
1403,1992,New Jersey,Other,peace & freedom,3343594,5398559.0,15.0,1996,0,0.06
1404,1992,New Jersey,Other,new alliance,3343594,5398559.0,15.0,3513,0,0.11
1405,1992,New Jersey,Other,populist,3343594,5398559.0,15.0,1867,0,0.06
1406,1992,New Jersey,Other,natural law,3343594,5398559.0,15.0,1353,0,0.04
1407,1992,New Jersey,Other,workers league,3343594,5398559.0,15.0,1618,0,0.05
1408,1992,New Jersey,Other,u.s. labor,3343594,5398559.0,15.0,2095,0,0.06
1409,1992,New Jersey,Other,libertarian,3343594,5398559.0,15.0,6822,0,0.2
1410,1992,New Jersey,Other,independent,3343594,5398559.0,15.0,521829,0,15.61
1411,1992,New Jersey,Other,taxpayers party,3343594,5398559.0,15.0,2670,0,0.08
1412,1992,New Jersey,Other,socialist workers,3343594,5398559.0,15.0,2011,0,0.06
1413,1992,New Mexico,"Bush, George H.W.",republican,569986,1073421.0,5.0,212824,0,37.34
1414,1992,New Mexico,"Clinton, Bill",democrat,569986,1073421.0,5.0,261617,1,45.9
1415,1992,New Mexico,Other,prohibition,569986,1073421.0,5.0,120,0,0.02
1416,1992,New Mexico,Other,new alliance,569986,1073421.0,5.0,369,0,0.06
1417,1992,New Mexico,Other,natural law,569986,1073421.0,5.0,562,0,0.1
1418,1992,New Mexico,Other,socialism and liberation party,569986,1073421.0,5.0,181,0,0.03
1419,1992,New Mexico,Other,libertarian,569986,1073421.0,5.0,1615,0,0.28
1420,1992,New Mexico,Other,independent,569986,1073421.0,5.0,91895,0,16.12
1421,1992,New Mexico,Other,taxpayers party,569986,1073421.0,5.0,620,0,0.11
1422,1992,New Mexico,Other,socialist workers,569986,1073421.0,5.0,183,0,0.03
1423,1992,New York,Other,unknown,7079432,12227775.0,33.0,152951,0,2.16
1424,1992,New York,"Bush, George H.W.",republican,7079432,12227775.0,33.0,2346649,0,33.15
1425,1992,New York,"Clinton, Bill",democrat,7079432,12227775.0,33.0,3444450,1,48.65
1426,1992,New York,Other,new alliance,7079432,12227775.0,33.0,11318,0,0.16
1427,1992,New York,Other,natural law,7079432,12227775.0,33.0,4420,0,0.06
1428,1992,New York,Other,libertarian,7079432,12227775.0,33.0,13451,0,0.19
1429,1992,New York,Other,independent,7079432,12227775.0,33.0,1090721,0,15.41
